Id	Desc
CAT_000136_e235_d1	L. a. s. Beaumarchais; Annonay, 27 avril 1783, 1 p. 1/2in-4.
CAT_000136_e236_d1	L. a. s. au géneral de Goyon; 7 octobre (1859), 2 p. 1/2in-8.
CAT_000136_e237_d1	Let. sig. à Citra, intendant de la Calabre; Naples 26 avril 1809, 1 p. 1/2in-4.
CAT_000136_e238_d1	L. a. mission, pièce de vers aut. sig. ; 4 p.in-8. Légère tache.
CAT_000136_e239_d1	L. a. s. à M. de Cayrol, Paris, 22 juil. 1825, 1 p. 1/2in-4.
CAT_000136_e240_d1	Lettre avec un post-scriptum de 4 lignes autographe au général Caffarelli ; Trianon, 21 juil. 1811, 1 p.in-4. Très rare.
CAT_000136_e241_d1	Let. sig. à Edmond About; (1865), 1 p.in-8.
CAT_000136_e242_d1	Let. sig. avec la souscript. aut. à Edm. About; Paris, 8 avril 1862, 1 p. 1/3in-8. Légères taches.
CAT_000136_e243_d1	L. a. s.; Bruxelles, 1880. 1 p.in-8. Papier à ses armes et à son chiffre. Belle lettre.
CAT_000136_e244_d1	L. a. s. à Michaud aîné; L. a. Charité, 28 juil. 1827, 3 p.in-4.
CAT_000136_e245_d1	L. a. s. (à Edmond About); Yport, 18 septembre 1872. 2 p.in-8.
CAT_000136_e246_d1	Let. sig., avec un post-scriptum de 3 lignes aut., à M. de Sédières; Versailles, 20 janvier 1751. 1 p.in-4.
CAT_000136_e247_d1	L. a. s., 1/2 p.in-18.
CAT_000136_e248_d1	L. a. s., 2/3 de p.in-8.
CAT_000136_e249_d1	L. a. s., en français, au baron Taylor; 29 décembre 1828, 1 p.in-4, cachet. Jolie lettre.
CAT_000136_e250_d1	Let. sig. à M. Kolb, consul de Wurtemberg à Rome; quartier général de Castel-Guido, 13 mai 1849, 3 p. pleines in-fol.
CAT_000136_e251_d1	L. a. s.; Navarreins, 1812, 2 p. 1/4in-4. Au sujet d'un de ses ouvrages.
CAT_000136_e252_d1	L. a. s. à M. Léon Boitel, Angers, 1842, 1 p. 2/3in-8.
CAT_000136_e253_d1	L. a. s.; 1844, 1 p.in-8.
CAT_000136_e254_d1	L. a. s. au chevalier Louis Salina, à Bologne ; Cesena, 11 janvier 1820, 1 p.in-4, cachet. Belle lettre écrite comme cardinal.
CAT_000136_e255_d1	L. a. s. à Mr Ottofissadi, Spoleto, 10 août 1828, 1 p.in-4. Cachet.
CAT_000136_e256_d1	L. a. s. au comte Walsh; Paris, 1883, 2 p.in-8.
CAT_000136_e257_d1	L. a. s.; 1821, 1 p. 2/3in-8.
CAT_000136_e258_d1	L. a. s. à Fortunato Padula, professeur de mathématiques à Naples ; Paris 23 novembre 1844, 2 p. petit in-4.
CAT_000136_e259_d1	L. a. s.; Rouen 1859, 1 p. 2/3in-8.
CAT_000118_e1_d1	L. a. s. à Montigny; 1872, 1 p.in-8.
CAT_000118_e2_d1	L. a. s., en français, à Cesare Trenta, à Lucca, (1815); 1 p.in-4.
CAT_000118_e3_d1	L. a. s., en français; 1862, 2 p.in-8 Papier à son chiffre.
CAT_000118_e4_d1	L. a. s., 1/2 p.in-8.
CAT_000118_e5_d1	Let. sig. au vicomte Héricart de Thury; Paris, 1824, 1 p.in-8.
CAT_000118_e6_d1	L. a. s., 1 p.in-8. Belle lettre.
CAT_000118_e7_d1	L. a. s., 1888, 1 p.in-8.
CAT_000118_e8_d1	Let. sig.; Constantine, 1844, 1 p.in-fol.
CAT_000118_e9_d1	L. a. s. à M. Thiers, à Aix; Paris, 1822, 1 p.in-4. Raccommodée.
CAT_000118_e10_d1	Pièce sig., signée aussi par L. a. Fayette; Paris, 28 septembre 1789, 1 p.in-4. Vignette et cachet.
CAT_000118_e11_d1	L. a. s., 1 p.in-8.
CAT_000118_e12_d1	L. a. s. (à M. Thiers), 3 novembre (1830), 4 p.in-18. Belle lettre. 8 »
CAT_000118_e13_d1	L. a. s. à une dame, 1 p.in-8. Papier avec sa devise : Never More.
CAT_000118_e14_d1	L. a. s. à M. Thiers (1830), 3 p.in-4.
CAT_000118_e15_d1	L. a. s., 1 p.in-8. Belle lettre.
CAT_000118_e16_d1	Let. sig. au comte Decrès; Milan, 1812, 2/3 de p.in-4.
CAT_000118_e17_d1	L. a. s. à la 3e personne, 17 mai 1782, 1 p.in-4. Ecornée.
CAT_000118_e18_d1	L. a. s., 1 p.in-8.
CAT_000118_e19_d1	Let. sig. avec la souscript. aut., comme archevêque de Manfredonia, 13 janvier 1679, 1 p.in-fol. Belle lettre.
CAT_000118_e20_d1	Let. sig. avec un post-scriptum de 10 lig. aut., comme archevêque de Bologne, 14 août 1734, 1 p.in-4.
CAT_000118_e21_d1	Pièce aut., 2 p.in-4. Un peu fatiguée.
CAT_000118_e22_d1	Let. sig. à Berthier; Rennes, 6 vendémiaire an X, 1 p.in-fol.
CAT_000118_e23_d1	Let. sig. au marquis de Villeneuve ; Paris, 1817, 1 p.in-4
CAT_000118_e24_d1	L. a. s. à un journaliste, 2 p.in-8.
CAT_000118_e25_d1	L. a. s., 1813, 1 p.in-18.
CAT_000118_e26_d1	Let. sig. au général Degrave; Paris, 4 pluviôse an XI, 1 p.in-4. Vignette.
CAT_000118_e27_d1	Pièce sig. deux fois sur vélin ; Paris, 8 mars 1703, 2 p.in-8 obl.
CAT_000118_e28_d1	L. a. s., 1869, 2 p.in-8. Papier à son chiffre.
CAT_000118_e29_d1	L. a. s., 1 p.in-18.
CAT_000118_e30_d1	L. a. s. à un journaliste, Madrid, 5 juillet, 1 p.in-8.
CAT_000118_e31_d1	L. a. s. à M. Thiers (1830), 2/3 de p.in-8.
CAT_000118_e32_d1	Pièce sig.; Paris, 29 avril 1729, 1 p.in-4.
CAT_000118_e33_d1	Let. sig. avec 2 lig. aut., Paris, 1779, 2 p.in-8.
CAT_000118_e34_d1	Let. sig. à M. de Vatry ; Alger, 1843, 1 p.in-4.
CAT_000118_e35_d1	Let. sig. à Raynouard, de l'Acad. fr., Paris, 1813, 1/3 de p.in-8.
CAT_000118_e36_d1	L. a. s. à Gouvion-Saint-Cyr; Saint-Sébastien, près Nantes, 21 août 1818, 1 p.in-4.
CAT_000118_e37_d1	L. a. s. à Elisabeth-Albrizzi Testocchi, (vers 1816), 2 p.in-4.
CAT_000118_e38_d1	L. a. s., en français, à M. Thiers ; Paris, 1834, 1 p.in-4.
CAT_000118_e39_d1	Pièce aut. sig., 17 messidor an VIII, 1/4 de p.in-fol.
CAT_000118_e40_d1	L. a. s., 3 p.in-8. Papier à son chiffre.
CAT_000118_e41_d1	L. a. s., 1 p.in-8.
CAT_000118_e42_d1	Let. sig., 1591, 1/2 p.in-4. Un peu fatiguée.
CAT_000118_e43_d1	L. a. s.; Porrentruy, 1876, 1 p.in-8.
CAT_000118_e44_d1	L. a. s., 1/2 p.in-8.
CAT_000118_e45_d1	Pièce sig. sur vélin, in-fol. obl. Encre un peu pâle.
CAT_000118_e46_d1	L. a. s., 1865, 1 p.in-8. Papier à son chiffre.
CAT_000118_e47_d1	L. a. s., 1833, 2 p.in-4. Très-belle lettre.
CAT_000118_e48_d1	L. de Rousselet, comte de), vice-amiral du Levant, maréchal de France, gouverneur de Bretagne, né en 1634, mort en 1716.-Pièce sig., avec 4 lig. aut., sur vélin, 1694, 2 p.in-4 obl.
CAT_000118_e49_d1	Let. sig.; Paris, 25 janvier 1815, 1 p.in-4.
CAT_000118_e50_d1	L. a. s.; Sèvres, 1880, 1 p. 1/2in-8.
CAT_000118_e51_d1	Let. sig., avec la souscript. aut., comme archevêque, à l'archevêque de Thèbes; Rome, 11 déc. 1655, 1 p.in-4.
CAT_000118_e52_d1	L. a. s.; 1679, 1 p.in-8.
CAT_000118_e53_d1	Let. sig. à M. Lenet (auteur de Mémoires); Versailles, 24 octobre 1664, 2/3 de p.in-4, cachet. Très belle lettre.
CAT_000118_e54_d1	Pièce sig.; Feistritz (Autriche), 29 mars 1801, 1 p. 1/4in-fol., sceau.
CAT_000118_e55_d1	L. a. s., en français; Bruxelles, 1869, 1 p. in--8.
CAT_000118_e56_d1	L. a. s.; Mortefontaine, 18 juin, 2/3 de p.in-8
CAT_000118_e57_d1	Pièce sig., Ornans, 4 mai 1850, 1 p.in-18 obl.
CAT_000118_e58_d1	Pièce sig. sur vélin; 28 juillet 1474, 1 p.in-fol obl., cachet. Très-rare .
CAT_000118_e59_d1	L. a. s. à un journaliste, 1 p.in-8.
CAT_000118_e60_d1	L. a. s., 1/2 p.in-8.
CAT_000118_e61_d1	L. a. s., 1 p.in-8.
CAT_000118_e62_d1	L. a. s., 1 p. 1/2in-8.
CAT_000118_e63_d1	L. a. s., 1 p.in-8, cachet.
CAT_000118_e64_d1	L. a. s. à Mignet, 2 p.in-8.
CAT_000118_e65_d1	L. a. s.; Versailles, 1877, 1 p.in-8.
CAT_000118_e66_d1	L. a. s. à M. Thiers ; Paris, 1839, 2 p.in-4, curieuse.
CAT_000118_e67_d1	L. a. s., 2/3 de p.in-8.
CAT_000118_e68_d1	Pièce sig.; Vincennes, 1599, 2/3 de p.in-fol.
CAT_000118_e69_d1	L. a. s. à Felice Romani ; Milan, 10 déc. (1828), 1 p.in-4, cachet. Légères déchirures.
CAT_000118_e70_d1	L. a. s. à un critique, 2 p. 1/2in-8. Belle et curieuse lettre.
CAT_000118_e71_d1	L. a. s. à un journaliste; Boulogne, 15 août 1887, 4 p. pl. in-8.
CAT_000118_e72_d1	Let. sig. à Népomucène Lemercier; Versailles, 20 déc. 1815, 1 p. 1/4in-4. Charmante épître.
CAT_000118_e73_d1	L. a. s., 1872, 1 p.in-8. Belle lettre.
CAT_000118_e74_d1	L. a. s., 1 p.in-8.
CAT_000118_e75_d1	L. a. s. à Cham, 1859, 1 p.in-8.
CAT_000118_e76_d1	Son portrait photographie, format album, avec dédicace de 2 lig. aut. sig.
CAT_000118_e77_d1	Let. sig.; Paris, 19 mai (1792), 1 p.in-4.
CAT_000118_e78_d1	Let. sig.; Orléans, 1855, 1 p.in-8.
CAT_000118_e79_d1	L. a. s. à Paésiello, 21 prairial an X, 1 p.in-4.
CAT_000118_e80_d1	L. a. s., 1886, 1 p.in-8.
CAT_000118_e81_d1	L. a. s., 1/2 p.in-8.
CAT_000118_e82_d1	Carte de la Société du Prince impérial, signée par elle, in-12 obl.
CAT_000118_e83_d1	L. a. s., 1875, 3 p.in-18.
CAT_000118_e84_d1	Son portrait-photographie, format album, avec 6 lignes aut. sig., 1888.
CAT_000118_e85_d1	Let. aut., en français, au comte de Zibet, (avril 1788), 1 p. 1/2in-4.
CAT_000118_e86_d1	L. a. s., 1 p.in-18.
CAT_000118_e87_d1	L. a. s., 1/2 p.in-8.
CAT_000118_e88_d1	L. a. s. à un ami; Juvisy, 11 juillet. 1 p. 2/3in-8.
CAT_000118_e89_d1	Pièce sig.; Lyon, 1783, 1 p.in-fol.
CAT_000118_e90_d1	L. a. s., 1 p.in-8.
CAT_000118_e91_d1	L. a. s. au marquis de Villeneuve; 26 avril 1809, 1/2 p.in-4.
CAT_000118_e92_d1	L. a. s. à M. Thiers (1823), 1 p.in-8.
CAT_000118_e93_d1	Pièce sig. sur vélin, 1540, in-fol. obl.
CAT_000118_e94_d1	Pièce sig. sur vélin; Copenhague, 30 novembre 1648, in-4 obl.
CAT_000118_e95_d1	L. a. s. à une dame, 1871, 1 p.in-8. Belle lettre.
CAT_000118_e96_d1	L. a. s. à Pepin Giaume; Baltimore, 30 décembre 1853, 1 p.in-4.
CAT_000118_e97_d1	L. a. s. (à Edm. Texier), 2/3 de p.in-8. Curieuse.
CAT_000118_e98_d1	Pièce sig. sur vélin, 1776, in-8 obl.
CAT_000118_e99_d1	L. a. s., 1 p.in-8.
CAT_000118_e100_d1	L. a. s., 1866, 2/3 de p.in-8.
CAT_000118_e101_d1	L. a. s., 1 p.in-8.
CAT_000118_e102_d1	L. a. s., 1876, 1 p.in-8.
CAT_000118_e103_d1	L. a. s., 2/3 de p.in-8.
CAT_000118_e104_d1	L. a. s. à un critique d'art, 1863, 1 p.in-8.
CAT_000118_e105_d1	L. a. s., 1 p.in-18.
CAT_000118_e106_d1	L. a. s., 1879, 2 p.in-18. Curieuse.
CAT_000118_e107_d1	L. a. s. à Ch. Nodier; Besançon, 13 mars 1812, 1 p.in-4.
CAT_000118_e108_d1	L. a. s., 1 p.in-18.
CAT_000118_e109_d1	Let. sig. au trésorier Cesi; Rome, juillet 1591, 1/2 p.in-fol.
CAT_000118_e110_d1	L. a. s., 1 p.in-8. Papier à son chiffre.
CAT_000118_e111_d1	L. a. s., 2 p.in-18 obl.
CAT_000118_e112_d1	Pièce sig. sur vélin; Givay (Givet), 7 juillet 1554, in-fol. obl.
CAT_000118_e113_d1	L. a. s. à un journaliste, 1888, 1 p.in-8. Très-belle lettre.
CAT_000118_e114_d1	L. a. s., 1 p.in-8.
CAT_000118_e115_d1	L. a. s., 2/3 de p.in-8. Belle lettre.
CAT_000118_e116_d1	L. a. s., en français, 1 p.in-18.
CAT_000118_e117_d1	L. a. s., 1 p.in-8.
CAT_000118_e118_d1	L. a. s., 1878, 1 p.in-8.
CAT_000118_e119_d1	Pièce aut. sig., Paris, 27 mai 1816, 2/3 de p.in-4.
CAT_000118_e120_d1	L. a. s., 1 p. 1/2in-18.
CAT_000118_e121_d1	L. Le Clerc de), célèbre prélat français, archevêque de Paris, député aux Etats-Généraux, né en 1728, mort en 1811.-Let. sig.; Paris, 6 juin 1782, 1 p.in-4.
CAT_000118_e122_d1	Pièce sig. avec 1 lig. aut., 22 prairial an II, 3/4 de p.in-fol.
CAT_000118_e123_d1	L. a. s., 1864, 1 p.in-8.
CAT_000118_e124_d1	L. a. s., 1870, 1 p.in-18. Curieuse. Papier à son chiffre.
CAT_000118_e125_d1	L. a. s., 17 nivôse an XI, 1/2 p.in-4.
CAT_000118_e126_d1	L. a. s., 1884, 1 p.in-18.
CAT_000118_e127_d1	Billet aut. sig., 1/4 de p.in-8.
CAT_000118_e128_d1	L. a. s., 1 p.in-4.
CAT_000118_e129_d1	L. a. s.; Paris, 29 mars 1862, 1 p. 1/2in-8. Belle lettre.
CAT_000118_e130_d1	L. a. s.. 26 brumaire an X, 1/3 de p.in-4.
CAT_000118_e131_d1	L. a. s.; Zurich, 15 janvier 1794, 1 p.in-18 obl.
CAT_000118_e132_d1	Pièce sig., 1838, 1 p.in-8 obl.
CAT_000118_e133_d1	L. a. sig. Leg., 1 p.in-18.
CAT_000118_e134_d1	L. a. s., 1887, 1 p.in-8.
CAT_000118_e135_d1	L. a. s. à M. Thiers, 18 nov. 1830, 1 p. 3/4in-8. Léger raccommodage
CAT_000118_e136_d1	L. a. s. à Eug. Bareste, 2 p.in-8. Jolie lettre.
CAT_000118_e137_d1	L. a. s. à un journaliste; L. a. Chénaie, 1887, 1 p.in-8.
CAT_000118_e138_d1	L. a. s. au professeur Graham, 1845, 1 p.in-4.
CAT_000118_e139_d1	L. a. s., en français, à Boisselot; Weimar, 14 avril 1851, 2 p.in-8.
CAT_000118_e140_d1	Pièce sig. avec le mot Paiés aut.; Versailles, 1er juin 1761, 1/2 p.in-fol. Léger raccommodage.
CAT_000118_e141_d1	Pièce sig. ; 19 avril 1791, 1/2 p.in-fol.
CAT_000118_e142_d1	Let. sig. au marquis de Villeneuve; Paris, 15 juillet 1815, 1/2 p.in-4, cachet.
CAT_000118_e143_d1	Let. sig. au vicomte de Thury; Palais-Royal, 2 février 1815, 1/2 p.in-4.
CAT_000118_e144_d1	L. a. s., 2 p.in-18.
CAT_000118_e145_d1	Pièce sig. sur vélin; Paris, 1575, 1/2 p.in-fol. obl. Superbe pièce.
CAT_000118_e146_d1	Pièce sig. sur vélin, contresignée par Bouthillier, 1er déc. 1628, in-4 obl.
CAT_000118_e147_d1	Let. sig. au marquis de Villeneuve, à Toulouse; Paris, 9 juillet 1808, 1 p.in-8.
CAT_000118_e148_d1	Pièce sig. sur vélin, Rouen, 24 juillet 1592, in-4 obl.
CAT_000118_e149_d1	Pièce sig.; Arles, 14 janvier 1660, 1 p.in-fol.
CAT_000118_e150_d1	L. a. s., 1 p.in-18.
CAT_000118_e151_d1	Let. sig. avec la souscript. aut. à l'archevêque de Florence (A.-O. de Médicis, devenu pape en 1605 sous le nom de Léon XI); Mantoue, 9 février 1590, 1/2 p.in-fol., sceau très-bien conservé. Tachée.
CAT_000118_e152_d1	L. a. s., 1 p.in-8.
CAT_000118_e153_d1	L. a. s., 1879, 1 p.in-8.
CAT_000118_e154_d1	L. a. s., en français, à Donizetti, 1 p.in-8, papier à son chiffre.
CAT_000118_e155_d1	L. a. s. à sa femme ; Bordeaux, 4 mars 1871, 3 p.in-8. Belle lettre intime.
CAT_000118_e156_d1	L. a. s. à Cham, 1 p.in-8. Belle lettre.
CAT_000118_e157_d1	L. a. s.; Paris, 1876, 1 p. 2/3in-8.
CAT_000118_e158_d1	L. a. s., 3/4 de p.in-8. Belle lettre.
CAT_000118_e159_d1	Let. sig. ; palais des Tuileries, 15 avril 1864, 1/2 p.in-8. Papier à son chiffre. Belle lettre de félicitations.
CAT_000118_e160_d1	Let. sig.; Paris, 1779, 3/4 de p.in-fol.
CAT_000118_e161_d1	Let. sig.; Paris, 1883, 1 p.in-8.
CAT_000118_e162_d1	L. a. s., 1 p.in-8. Un peu fatiguée.
CAT_000118_e163_d1	L. a. s., 1868, 1 p.in-18.
CAT_000118_e164_d1	L. a. s.; Paris, 22 janvier 1816, 1 p.in-4.
CAT_000118_e165_d1	L. a. s. à un journaliste, 2 p.in-8.
CAT_000118_e166_d1	L. a. s. à André Gill, 1 p. 1/2in-18. Quelques piqûres d'épingle.
CAT_000118_e167_d1	Let. sig. avec la souscript. aut., comme cardinal; Cesena, 8 juin 1817, 1 p. 1/2in-fol.
CAT_000118_e168_d1	L. a. s. (à Jules Sandeau); Vienne, 10 juillet, 1 p.in-18. Papier à son chiffre.
CAT_000118_e169_d1	L. a. s. à un journaliste ; Saint-Gratien, 2 déc. 1887, 1 p.in-8.
CAT_000118_e170_d1	L. a. s., 1 p.in-18. Papier à son chiffre avec sa devise : Tout ou Rien.
CAT_000118_e171_d1	L. a. s. à l'abbé de Bourdelot, 3/4 de p.in-32.
CAT_000118_e172_d1	Let. sig., écrite et sig. par son frère Elie Reclus, au rédacteur en chef de la Réforme; Paris, 1869, 1 p.in-8.
CAT_000118_e173_d1	L. a. s.; Paris, 1879, 2/3 de p.in-8.
CAT_000118_e174_d1	Pièce sig. ; Paris, 20 mai 1871, 1/2 p.in-8. Timbre de la Commune. Ecornée.
CAT_000118_e175_d1	L. a. s., 1/2 p.in-8.
CAT_000118_e176_d1	Pièce sig. sur vélin; Courtrai, 24 octobre 1694, 1 p.in-4 obl. Sceau.
CAT_000118_e177_d1	L. a. s., en français, à Félicien David; Paris, 28 décembre 1866, 1 p.in-4.
CAT_000118_e178_d1	l'auteur de la Marseillaise, né à Lons-le-Saunier en 1760, mort en 1836. Pièce aut. sig., Montaigu (Jura), 23 mai 1816, 1 p.in-18 obl.
CAT_000118_e179_d1	L. a. sig., à la 3e pers., à M. Coindet, 1/2 p.in-8.
CAT_000118_e180_d1	L. a. s. ; Brigton, 6 mars 1877, 3 p.in-8.
CAT_000118_e181_d1	L. a. sig. à la 3e pers. aux éditeurs Treuttel et Wurtz, 1 p.in-8, cachet.
CAT_000118_e182_d1	Let. sig. en français, (Paris), 8 novembre 1887, 1 p.in-8.
CAT_000118_e183_d1	L. a. s.; Paris, 2 juillet 1823, 1 p.in-4.
CAT_000118_e184_d1	Pièce aut. sig., 1 p.in-8 obl.
CAT_000118_e185_d1	Let. sig., en français, (à Necker); Grombach, sept. 1789, 4 p.in-4.
CAT_000118_e186_d1	L. a. s., en français, à un journaliste; Paris, 5 septembre 1885, 1 p. 1/2in-8. Belle lettre.
CAT_000118_e187_d1	Discours de M. Camille Doucet, prononcé à sa réception à l'Académie française, le 22 fevrier 1866. Paris, 1866.-Discours de M. Sandeau, directeur de l'Académie, en réponse au discours prononcé par C. Doucet, pour sa réception à l'Académie française. Paris, 1866, 2 opuscules en 1 vol. gr. in-8, mar, r. fil. à comp. tête dor.,. non rogn.
CAT_000118_e188_d1	L. a. s., 1 p. 1/2in-8. Jolie lettre.
CAT_000118_e189_d1	Pièce sig.; 12 août 1792, 1 p. 1/2in-4., cachet.
CAT_000118_e190_d1	L. a. s., 1 p.in-18. Belle lettre.
CAT_000118_e191_d1	P. a. s.; quartier-général à Savenay, 5 nivôse an II, 1 p.in-4. Rare.
CAT_000118_e192_d1	L. a. s. à mistress Austin, à Westminster; Paris, 11 nov. 1825, 3 p.in-4, cachet.
CAT_000118_e193_d1	L. a. s. à M. Fornasini, directeur de la Bibliothèque Quirinienne, à Brescia; Paris, 4 août 1810, 1 p. 3/4in-4.
CAT_000118_e194_d1	Billet aut. sig., 1 p.in-18. Un peu fripé.
CAT_000118_e195_d1	L. a. s.; 4 fév. 1848, 1 p.in-8.
CAT_000118_e196_d1	L. a. s. à une demoiselle, 1 p.in-8. Jolie lettre. Rare.
CAT_000118_e197_d1	Pièce de 3 lignes aut., mai 1697, 1/4 de p.in-4.
CAT_000118_e198_d1	Pièce aut. sig.; 1821, 1 p.in-8.
CAT_000118_e199_d1	L. a. s. à M. de Forbonnais (économiste et publiciste, de l'Institut, né au Mans en 1722, mort en 1800) ; Versailles, 27 septembre 1759, 1 p.in-4. Belle lettre.
CAT_000118_e200_d1	L. a. s., en français, à M. Duchène; Liverpool, 14 décembre 1855, 1 p. 1/2in-8.
CAT_000118_e201_d1	L. a. s., 1826, 1 p.in-4.
CAT_000118_e202_d1	L. a. s. au docteur Bell, à Londres; Keswick, 27 décembre 1811, 2 p. 1/2in-4, cachet.
CAT_000118_e203_d1	L. a. s. à M. Vermeulen à Rotterdam: Cassel, 27 oct. 1845, 1 p. 1/2in-4. Très belle lettre.
CAT_000118_e204_d1	L. a. s. à M. Dauprat; Paris, 26 mars 1811, 1 p.in-4. Curieux papier à entète avec vignette.
CAT_000118_e205_d1	L. a. s. à l'éditeur Haslinger; Vienne, 30oct. 1846, 2 p. 1/2in-8. Ecornure.
CAT_000118_e206_d1	L. a. s., en italien, à un abbé (Luigi Crespi, fils du peintre G.-M. Crespi, de Bologne, intermédiaire de la Galerie de Dresde pour l'achat de tableaux en Italie); Dresde, 1er juillet 1750, 3 p. 1/2in-4.
CAT_000118_e207_d1	22 let. aut., la plupart sig., à l'éditeur Coquebert; 1839 40. 28 p.in-8, cachets.
CAT_000118_e208_d1	L. a. s.; Elford, 24 juillet 1762, 1 p.in-4.
CAT_000118_e209_d1	L. a. s.; 29 nov. 1875, 1 p.in-8.
CAT_000118_e210_d1	L. a. s. au président de la Société des amis des Arts; Paris, 12 frimaire an VII, 3/4 de p.in-4.
CAT_000118_e211_d1	L. a. s., 1815, 1 p.in-8.
CAT_000118_e212_d1	L. a. s., 1 p.in-18.
CAT_000118_e213_d1	L. a. s.; Valençay, 1819, 1 p.in-4.
CAT_000118_e214_d1	L. a. s. au cheik Abou Ouas, à El Quarié, entre Jaffa et Jérusalem ; Paris, 16 avril 1835, 1 p.in-fol.
CAT_000118_e215_d1	L. a. s.; Asnières, 1876, 2 p.in-8. Papier à son chiffre Très-belle lettre.
CAT_000118_e216_d1	L. a. s. à un journaliste ; Talloires (Haute-Savoie), 27 sept 1886, 1/2 p.in-8.
CAT_000118_e217_d1	L. a. s. (à Edm. Texier, 1864, 1 p.in-8.
CAT_000118_e218_d1	2 pièces sig. avec 2 mots aut., sig. aussi par Mignet, 1831, 4 p.in-4.
CAT_000118_e219_d1	L. a. s., 1878, 1 p.in-8.
CAT_000118_e220_d1	L. a. s. à Bérard; 2 janv. 1831, 5 p.in-4
CAT_000118_e221_d1	L. a. s. à M. Giraud; Hankau (Chine), à bord du Kien-Chan, 8'août 1864, 1 p.in-8.
CAT_000118_e222_d1	L. a. s.; Port-Louis, 1878, 1 p.in-8.
CAT_000118_e223_d1	L. a. s. (à un rédacteur en chef), 1 p.in-8.
CAT_000118_e224_d1	Pièce sig.; février 1795, 2 p.in-4 obl. Rare.
CAT_000118_e225_d1	L. a. s. à un journaliste ; 5 novembre 1872, 2 p.in-8.
CAT_000118_e226_d1	L. a. s., 29 oct. 1848, 1/4 de p.in-4. Papier à son chiffre. Tachée d'humi dité.
CAT_000118_e227_d1	L. a. s. à M. Decaisne; 2 p.in-8.
CAT_000118_e228_d1	L. a. s. à Carlo Toccagni, à Milan; Naples, 3 août 1845, 1 p. pl. in-8.
CAT_000118_e229_d1	L. a. s. à une dame; Paris, 1811, 1 p.in-4. Belle lettre.
CAT_000118_e230_d1	L. a. s. à M. du Bosset, officier de la garde suisse; 1783, 1 p.in-4. Cachet enlevé.
CAT_000118_e231_d1	L. a. s., 1 p. In-18 obl. Papier à son chiffre avec sa devise : Mon mal j'enchante. Belle lettre.
CAT_000118_e232_d1	L. a. s., en allemand, à M. Stockmann; 1er, fév. 1842, 2 p.in-18. Jolie lettre.
CAT_000118_e233_d1	L. a. s. à Benjamin Cons. tant ; Val-Saint-Germain, 13 sept. 1829, 2 p. 1/2in-4.
CAT_000118_e234_d1	L. a. s. à M. de Croese; Rotterdam, 21 janvier 1842, 4 p.in-8.
CAT_000118_e235_d1	L. a. s., 2 p.in-18. Papier à son chiffre.
CAT_000118_e236_d1	L. a. s., en français, à une dame; 3 juin 1820, 2 p.in-8. Charmante épître.
CAT_000118_e237_d1	Pièce sig. avec 1 lig. aut.; Milan, 2 novembre 1787, 1/2 p.in-fol.
CAT_000118_e238_d1	Pièce sig. ; Bayreuth, 1er fév. 1872, 1 p.in-4.
CAT_000118_e239_d1	L. a. s., en français; Munich, 16 mai 1684, 1 p.in-4.
CAT_000118_e240_d1	Let. sig., Paris, 1882, 1 p.in-8.
CAT_000118_e241_d1	Manuscrit original, 1757 ; 1 vol. de 105 pagesin-4, rel. v. f. avec titre en lettres d'or sur les plats.
CAT_000118_e242_d1	Statuts synodaux de l'église de Langres rendus pour la plupart au nom du susdit personnage, qui administra l'évêché de Langres de 1395 à 1413; manuscrit du XVe siècle, de 250 p.in-4 rel.
CAT_000118_e243_d1	1° Etat de sa succession; 1776, manuscrit de 42 p.in-fol.
CAT_000118_e243_d2	2° Inventaire après décès du mobilier de son hôtel; 1776, 9 p. 1/4in-4.
CAT_000118_e244_d1	3 volumes manuscrits reliés, ensemble 650 pagesin-4.
CAT_000118_e245_d1	Pièce sur vélin; Vincennes, mars 1326 (1327), in-8, bouts de lignes rongés.
CAT_000118_e246_d1	Pièce sur vél.; 1er oct. 1418, in-8 obl., incomplète.
CAT_000118_e247_d1	Contrat de mariage de lenri de Bourbon, premier prince du sang, premier pair et grand-maître de France, prince de Condé, etc., et de Charlotte-Marguerite de Montmorency, fille du connétable Henri, duc de Montmorency. Les 2 et 3 mai 1609. Copie collationnée en 1641 par le notaire du prince, 61 p.in-fol. Curieux document.
CAT_000118_e248_d1	Manuscrit du temps; Loches, 13 janvier 1628, 22 p.in-fol. Un peu piqué d'humidité.
CAT_000118_e249_d1	Dossier de 62 pièces du XVIIIe siècle, relatives à cette famille et provenant d'un généalogiste.
CAT_000118_e250_d1	Manuscrit autographe; 1 vol. in-8 de 400 pages environ.
CAT_000118_e251_d1	Manuscrit autographe; 7 vol. in-8 d'environ 300 pages chacun.
CAT_000118_e252_d1	Copie du temps; Paris, 6 juin 1674, 41 p.in-4.
CAT_000118_e253_d1	Pièce sur vélin; Paris, 6 décembre 1370-1380, in-4 obl.
